,solarSystemID,solarSystemName
6414,31000983,J165806
6415,31000984,J122803
6416,31000985,J113243
6417,31000986,J134022
6418,31000987,J152143
6419,31000988,J170717
6420,31000989,J121452
6421,31000990,J124126
6422,31000991,J173230
6423,31000992,J164457
6424,31000993,J112944
6425,31000994,J115253
6426,31000995,J100118
6427,31000996,J100620
6428,31000997,J145916
6429,31000998,J223207
6430,31000999,J144646
6431,31001000,J142520
6432,31001001,J230226
6433,31001002,J150704
6434,31001003,J225524
6435,31001004,J133234
6436,31001005,J125833
6437,31001006,J104459
6438,31001007,J164713
6439,31001008,J135355
6440,31001009,J220838
6441,31001010,J225949
6442,31001011,J130535
6443,31001012,J111255
6444,31001013,J121628
6445,31001014,J221117
6446,31001015,J115015
6447,31001016,J172751
6448,31001017,J134301
6449,31001018,J104351
6450,31001019,J144408
6451,31001020,J220950
6452,31001021,J165815
6453,31001022,J120452
6454,31001023,J142026
6455,31001024,J111031
6456,31001025,J130116
6457,31001026,J111309
6458,31001027,J122213
6459,31001028,J170740
6460,31001029,J113543
6461,31001030,J170817
6462,31001031,J123405
6463,31001032,J125741
6464,31001033,J114627
6465,31001034,J155117
6466,31001035,J165118
6467,31001036,J141004
6468,31001037,J174317
6469,31001038,J145040
6470,31001039,J171549
6471,31001040,J100009
6472,31001041,J124257
6473,31001042,J154530
6474,31001043,J152636
6475,31001044,J100728
6476,31001045,J115504
6477,31001046,J104905
6478,31001047,J125149
6479,31001048,J172743
6480,31001049,J111421
6481,31001050,J152146
6482,31001051,J111603
6483,31001052,J114127
6484,31001053,J113923
6485,31001054,J123837
6486,31001055,J125049
6487,31001056,J161455
6488,31001057,J124715
6489,31001058,J124813
6490,31001059,J120945
6491,31001060,J155541
6492,31001061,J105017
6493,31001062,J154900
6494,31001063,J164951
6495,31001064,J162459
6496,31001065,J141832
6497,31001066,J115136
6498,31001067,J112854
6499,31001068,J222222
6500,31001069,J124654
6501,31001070,J132750
6502,31001071,J170511
6503,31001072,J155852
6504,31001073,J121856
6505,31001074,J131025
6506,31001075,J122854
6507,31001076,J132222
6508,31001077,J203753
6509,31001078,J130835
6510,31001079,J134123
6511,31001080,J133857
6512,31001081,J171813
6513,31001082,J143513
6514,31001083,J112656
6515,31001084,J154357
6516,31001085,J154145
6517,31001086,J100129
6518,31001087,J155124
6519,31001088,J133207
6520,31001089,J124830
6521,31001090,J144725
6522,31001091,J170409
6523,31001092,J103326
6524,31001093,J160739
6525,31001094,J133041
6526,31001095,J205412
6527,31001096,J145851
6528,31001097,J132737
6529,31001098,J130247
6530,31001099,J151405
6531,31001100,J131802
6532,31001101,J221515
6533,31001102,J142951
6534,31001103,J101736
6535,31001104,J233739
6536,31001105,J221447
6537,31001106,J145645
6538,31001107,J153051
6539,31001108,J141451
6540,31001109,J131859
6541,31001110,J144553
6542,31001111,J145615
6543,31001112,J223109
6544,31001113,J132721
6545,31001114,J103353
6546,31001115,J173223
6547,31001116,J104837
6548,31001117,J163745
6549,31001118,J101500
6550,31001119,J224826
6551,31001120,J230905
6552,31001121,J110924
6553,31001122,J122220
6554,31001123,J165153
6555,31001124,J204030
6556,31001125,J134136
6557,31001126,J113334
6558,31001127,J125403
6559,31001128,J162437
6560,31001129,J235630
6561,31001130,J105409
6562,31001131,J163529
6563,31001132,J152931
6564,31001133,J131559
6565,31001134,J143918
6566,31001135,J104643
6567,31001136,J212304
6568,31001137,J154634
6569,31001138,J172052
6570,31001139,J135036
6571,31001140,J134431
6572,31001141,J121105
6573,31001142,J120357
6574,31001143,J101854
6575,31001144,J232826
6576,31001145,J154934
6577,31001146,J170132
6578,31001147,J114916
6579,31001148,J142400
6580,31001149,J115502
6581,31001150,J121300
6582,31001151,J223658
6583,31001152,J124327
6584,31001153,J220438
6585,31001154,J144636
6586,31001155,J113347
6587,31001156,J150737
6588,31001157,J152044
6589,31001158,J142443
6590,31001159,J164104
6591,31001160,J155008
6592,31001161,J114358
6593,31001162,J122259
6594,31001163,J125243
6595,31001164,J114508
6596,31001165,J125216
6597,31001166,J113143
6598,31001167,J101612
6599,31001168,J101354
6600,31001169,J100156
6601,31001170,J110425
6602,31001171,J133121
6603,31001172,J165936
6604,31001173,J213411
6605,31001174,J231545
6606,31001175,J121603
6607,31001176,J222120
6608,31001177,J231240
6609,31001178,J164338
6610,31001179,J142603
6611,31001180,J212812
6612,31001181,J164501
6613,31001182,J144751
6614,31001183,J214744
6615,31001184,J135304
6616,31001185,J223601
6617,31001186,J103529
6618,31001187,J161051
6619,31001188,J224352
6620,31001189,J113048
6621,31001190,J140322
6622,31001191,J152741
6623,31001192,J222732
6624,31001193,J171542
6625,31001194,J205136
6626,31001195,J121706
6627,31001196,J143110
6628,31001197,J110121
6629,31001198,J104626
6630,31001199,J212159
6631,31001200,J151733
6632,31001201,J103032
6633,31001202,J150048
6634,31001203,J113432
6635,31001204,J134629
6636,31001205,J113339
6637,31001206,J122041
6638,31001207,J130719
6639,31001208,J204039
6640,31001209,J101048
6641,31001210,J114119
6642,31001211,J110411
6643,31001212,J104903
6644,31001213,J151433
6645,31001214,J143040
6646,31001215,J133521
6647,31001216,J163911
6648,31001217,J204842
6649,31001218,J135214
6650,31001219,J131716
6651,31001220,J225350
6652,31001221,J105447
6653,31001222,J144103
6654,31001223,J165847
6655,31001224,J121921
6656,31001225,J212025
6657,31001226,J145717
6658,31001227,J113705
6659,31001228,J132037
6660,31001229,J224401
6661,31001230,J152544
6662,31001231,J114506
6663,31001232,J231245
6664,31001233,J151804
6665,31001234,J105033
6666,31001235,J214600
6667,31001236,J152333
6668,31001237,J131245
6669,31001238,J151045
6670,31001239,J160822
6671,31001240,J125944
6672,31001241,J173330
6673,31001242,J115512
6674,31001243,J161854
6675,31001244,J122442
6676,31001245,J114010
6677,31001246,J153546
6678,31001247,J141046
6679,31001248,J160111
6680,31001249,J101243
6681,31001250,J214009
6682,31001251,J152757
6683,31001252,J164729
6684,31001253,J171420
6685,31001254,J232441
6686,31001255,J131656
6687,31001256,J135406
6688,31001257,J230708
6689,31001258,J120124
6690,31001259,J132746
6691,31001260,J212207
6692,31001261,J104416
6693,31001262,J104841
6694,31001263,J172701
6695,31001264,J104835
6696,31001265,J113647
6697,31001266,J144316
6698,31001267,J114612
6699,31001268,J130759
6700,31001269,J164751
6701,31001270,J131324
6702,31001271,J230722
6703,31001272,J134118
6704,31001273,J164223
6705,31001274,J154449
6706,31001275,J172815
6707,31001276,J151242
6708,31001277,J213423
6709,31001278,J145555
6710,31001279,J101323
6711,31001280,J112954
6712,31001281,J133951
6713,31001282,J150444
6714,31001283,J153858
6715,31001284,J172422
6716,31001285,J155545
6717,31001286,J161441
6718,31001287,J125449
6719,31001288,J210445
6720,31001289,J123443
6721,31001290,J121422
6722,31001291,J155403
6723,31001292,J103724
6724,31001293,J112948
6725,31001294,J235330
6726,31001295,J121507
6727,31001296,J235712
6728,31001297,J125016
6729,31001298,J151516
6730,31001299,J132226
6731,31001300,J170656
6732,31001301,J155722
6733,31001302,J150135
6734,31001303,J151645
6735,31001304,J211151
6736,31001305,J213109
6737,31001306,J233628
6738,31001307,J102433
6739,31001308,J111823
6740,31001309,J211805
6741,31001310,J172028
6742,31001311,J101833
6743,31001312,J104815
6744,31001313,J124635
6745,31001314,J110738
6746,31001315,J170550
6747,31001316,J143704
6748,31001317,J143614
6749,31001318,J170236
6750,31001319,J153034
6751,31001320,J220338
6752,31001321,J171828
6753,31001322,J112942
6754,31001323,J112709
6755,31001324,J161213
6756,31001325,J140739
6757,31001326,J213534
6758,31001327,J165224
6759,31001328,J170144
6760,31001329,J162010
6761,31001330,J110226
6762,31001331,J104421
6763,31001332,J104330
6764,31001333,J170376
6765,31001334,J100338
6766,31001335,J110034
6767,31001336,J124207
6768,31001337,J132907
6769,31001338,J100015
6770,31001339,J144024
6771,31001340,J122806
6772,31001341,J133250
6773,31001342,J135852
6774,31001343,J130616
6775,31001344,J204323
6776,31001345,J120742
6777,31001346,J105549
6778,31001347,J103237
6779,31001348,J215326
6780,31001349,J121700
6781,31001350,J124358
6782,31001351,J112420
6783,31001352,J130022
6784,31001353,J155419
6785,31001354,J135723
6786,31001355,J105201
6787,31001356,J133218
6788,31001357,J143345
6789,31001358,J115448
6790,31001359,J135642
6791,31001360,J205900
6792,31001361,J112747
6793,31001362,J121027
6794,31001363,J124744
6795,31001364,J161303
6796,31001365,J141848
6797,31001366,J104001
6798,31001367,J102304
6799,31001368,J172852
6800,31001369,J131304
6801,31001370,J145632
6802,31001371,J102515
6803,31001372,J160645
6804,31001373,J135129
6805,31001374,J115909
6806,31001375,J160225
6807,31001376,J210458
6808,31001377,J113925
6809,31001378,J204815
6810,31001379,J104754
6811,31001380,J130518
6812,31001381,J142200
6813,31001382,J103731
6814,31001383,J100046
6815,31001384,J230301
6816,31001385,J165839
6817,31001386,J235953
6818,31001387,J115018
6819,31001388,J133458
6820,31001389,J221859
6821,31001390,J170215
6822,31001391,J165820
6823,31001392,J130253
6824,31001393,J120937
6825,31001394,J214811
6826,31001395,J160419
6827,31001396,J161752
6828,31001397,J112610
6829,31001398,J123726
6830,31001399,J124837
6831,31001400,J151643
6832,31001401,J160321
6833,31001402,J165308
6834,31001403,J171359
6835,31001404,J115547
6836,31001405,J141055
6837,31001406,J153202
6838,31001407,J121845
6839,31001408,J113456
6840,31001409,J144746
6841,31001410,J171554
6842,31001411,J111029
6843,31001412,J145129
6844,31001413,J113730
6845,31001414,J100956
6846,31001415,J134407
6847,31001416,J101507
6848,31001417,J105546
6849,31001418,J123528
6850,31001419,J145318
6851,31001420,J132611
6852,31001421,J153338
6853,31001422,J102534
6854,31001423,J144519
6855,31001424,J141218
6856,31001425,J152255
6857,31001426,J142241
6858,31001427,J131047
6859,31001428,J100150
6860,31001429,J104311
6861,31001430,J111950
6862,31001431,J132754
6863,31001432,J101551
6864,31001433,J211027
6865,31001434,J105415
6866,31001435,J224148
6867,31001436,J100806
6868,31001437,J133638
6869,31001438,J231614
6870,31001439,J103110
6871,31001440,J101706
6872,31001441,J142214
6873,31001442,J155340
6874,31001443,J165326
6875,31001444,J133113
6876,31001445,J122656
6877,31001446,J134716
6878,31001447,J171344
6879,31001448,J161119
6880,31001449,J111404
6881,31001450,J105346
6882,31001451,J154631
6883,31001452,J150112
6884,31001453,J104649
6885,31001454,J234421
6886,31001455,J105726
6887,31001456,J111758
6888,31001457,J142923
6889,31001458,J114026
6890,31001459,J115118
6891,31001460,J162226
6892,31001461,J165020
6893,31001462,J125302
6894,31001463,J113754
6895,31001464,J153215
6896,31001465,J213820
6897,31001466,J111555
6898,31001467,J131553
6899,31001468,J143841
6900,31001469,J113250
6901,31001470,J204635
6902,31001471,J212954
6903,31001472,J132309
6904,31001473,J231341
6905,31001474,J160800
6906,31001475,J155338
6907,31001476,J132149
6908,31001477,J171937
6909,31001478,J152443
6910,31001479,J111329
6911,31001480,J171334
6912,31001481,J115552
6913,31001482,J151520
6914,31001483,J165920
6915,31001484,J145838
6916,31001485,J125031
6917,31001486,J110736
6918,31001487,J165423
6919,31001488,J155521
6920,31001489,J135508
6921,31001490,J103008
6922,31001491,J103704
6923,31001492,J104603
6924,31001493,J163641
6925,31001494,J203952
6926,31001495,J105411
6927,31001496,J101126
6928,31001497,J122155
6929,31001498,J110016
6930,31001499,J212417
6931,31001500,J142355
6932,31001501,J121347
6933,31001502,J172915
6934,31001503,J155416
6935,31001504,J211258
6936,31001505,J120643
6937,31001506,J143946
6938,31001507,J125247
6939,31001508,J144732
6940,31001509,J155711
6941,31001510,J214308
6942,31001511,J134851
6943,31001512,J145452
6944,31001513,J115026
6945,31001514,J151720
6946,31001515,J151353
6947,31001516,J113727
6948,31001517,J130944
6949,31001518,J145238
6950,31001519,J235219
6951,31001520,J172512
6952,31001521,J141322
6953,31001522,J210333
6954,31001523,J135836
6955,31001524,J101915
6956,31001525,J130203
6957,31001526,J110719
6958,31001527,J131208
6959,31001528,J121623
6960,31001529,J150637
6961,31001530,J130332
6962,31001531,J1226-0
6963,31001532,J114355
6964,31001533,J144401
6965,31001534,J103242
6966,31001535,J161815
6967,31001536,J132256
6968,31001537,J162819
6969,31001538,J131004
6970,31001539,J141931
6971,31001540,J112630
6972,31001541,J154109
6973,31001542,J153116
6974,31001543,J160455
6975,31001544,J102439
6976,31001545,J160459
6977,31001546,J131712
6978,31001547,J140244
6979,31001548,J150635
6980,31001549,J125213
6981,31001550,J154541
6982,31001551,J120409
6983,31001552,J140545
6984,31001553,J162251
6985,31001554,J120450
6986,31001555,J220151
6987,31001556,J104502
6988,31001557,J152654
6989,31001558,J124727
6990,31001559,J151940
6991,31001560,J212129
6992,31001561,J141633
6993,31001562,J145604
6994,31001563,J212851
6995,31001564,J145659
6996,31001565,J165719
6997,31001566,J154706
6998,31001567,J141252
6999,31001568,J112110
7000,31001569,J140912
7001,31001570,J165532
7002,31001571,J161037
7003,31001572,J130828
7004,31001573,J122934
7005,31001574,J163435
7006,31001575,J221855
7007,31001576,J124109
7008,31001577,J123458
7009,31001578,J134527
7010,31001579,J133157
7011,31001580,J141342
7012,31001581,J145757
7013,31001582,J130343
7014,31001583,J152628
7015,31001584,J112928
7016,31001585,J133358
7017,31001586,J102844
7018,31001587,J134732
7019,31001588,J213615
7020,31001589,J131037
7021,31001590,J154724
7022,31001591,J213139
7023,31001592,J103104
7024,31001593,J121116
7025,31001594,J142822
7026,31001595,J102521
7027,31001596,J215935
7028,31001597,J162303
7029,31001598,J102409
7030,31001599,J104714
7031,31001600,J171225
7032,31001601,J124306
7033,31001602,J135908
7034,31001603,J124930
7035,31001604,J162632
7036,31001605,J155313
7037,31001606,J211328
7038,31001607,J204506
7039,31001608,J133957
7040,31001609,J115304
7041,31001610,J112150
7042,31001611,J131252
7043,31001612,J133936
7044,31001613,J143140
7045,31001614,J154833
7046,31001615,J101331
7047,31001616,J151359
7048,31001617,J150951
7049,31001618,J140215
7050,31001619,J152421
7051,31001620,J130554
7052,31001621,J101604
7053,31001622,J150320
7054,31001623,J134414
7055,31001624,J131113
7056,31001625,J124933
7057,31001626,J150044
7058,31001627,J155200
7059,31001628,J145944
7060,31001629,J145535
7061,31001630,J141021
7062,31001631,J223312
7063,31001632,J212028
7064,31001633,J164835
7065,31001634,J115528
7066,31001635,J143922
7067,31001636,J225234
7068,31001637,J165645
7069,31001638,J100142
7070,31001639,J101129
7071,31001640,J141220
7072,31001641,J112450
7073,31001642,J121558
7074,31001643,J104404
7075,31001644,J152633
7076,31001645,J104624
7077,31001646,J113227
7078,31001647,J211817
7079,31001648,J144329
7080,31001649,J154102
7081,31001650,J162231
7082,31001651,J151303
7083,31001652,J145848
7084,31001653,J152720
7085,31001654,J123753
7086,31001655,J101042
7087,31001656,J223824
7088,31001657,J125929
7089,31001658,J225111
7090,31001659,J135346
7091,31001660,J144120
7092,31001661,J215743
7093,31001662,J111007
7094,31001663,J231710
7095,31001664,J141001
7096,31001665,J163444
7097,31001666,J103141
7098,31001667,J112215
7099,31001668,J215758
7100,31001669,J101145
7101,31001670,J212838
7102,31001671,J111458
7103,31001672,J115554
7104,31001673,J170445
7105,31001674,J162831
7106,31001675,J124236
7107,31001676,J101535
7108,31001677,J113551
7109,31001678,J162656
7110,31001679,J114530
7111,31001680,J155214
7112,31001681,J102336
7113,31001682,J123352
7114,31001683,J100937
7115,31001684,J100107
7116,31001685,J204230
7117,31001686,J233909
7118,31001687,J134354
7119,31001688,J160046
7120,31001689,J162816
7121,31001690,J170305
7122,31001691,J102045
7123,31001692,J100830
7124,31001693,J115658
7125,31001694,J123947
7126,31001695,J224754
7127,31001696,J140246
7128,31001697,J214440
7129,31001698,J144135
7130,31001699,J151021
7131,31001700,J114133
7132,31001701,J130810
7133,31001702,J141425
7134,31001703,J121847
7135,31001704,J150805
7136,31001705,J140810
7137,31001706,J141104
7138,31001707,J114735
7139,31001708,J205922
7140,31001709,J215101
7141,31001710,J144131
7142,31001711,J213429
7143,31001712,J121006
7144,31001713,J111644
7145,31001714,J164031
7146,31001715,J155249
7147,31001716,J103228
7148,31001717,J164025
7149,31001718,J163217
7150,31001719,J103631
7151,31001720,J145739
7152,31001721,J114408
7153,31001722,J131704
7154,31001723,J112404
7155,31001724,J104723
7156,31001725,J123746
7157,31001726,J225441
7158,31001727,J111629
7159,31001728,J140154
7160,31001729,J144743
7161,31001730,J210247
7162,31001731,J133013
7163,31001732,J160032
7164,31001733,J111009
7165,31001734,J142117
7166,31001735,J110417
7167,31001736,J204853
7168,31001737,J132144
7169,31001738,J160016
7170,31001739,J142335
7171,31001740,J105835
7172,31001741,J102055
7173,31001742,J140932
7174,31001743,J134333
7175,31001744,J160156
7176,31001745,J150944
7177,31001746,J113508
7178,31001747,J151757
7179,31001748,J142800
7180,31001749,J170642
7181,31001750,J130451
7182,31001751,J113158
7183,31001752,J225133
7184,31001753,J100001
7185,31001754,J155831
7186,31001755,J145749
7187,31001756,J164659
7188,31001757,J135543
7189,31001758,J132735
7190,31001759,J141740
7191,31001760,J101315
7192,31001761,J123345
7193,31001762,J105621
7194,31001763,J113813
7195,31001764,J135807
7196,31001765,J122728
7197,31001766,J110915
7198,31001767,J171430
7199,31001768,J154321
7200,31001769,J104729
7201,31001770,J111753
7202,31001771,J140823
7203,31001772,J161357
7204,31001773,J162205
7205,31001774,J113950
7206,31001775,J124224
7207,31001776,J155959
7208,31001777,J103213
7209,31001778,J105858
7210,31001779,J172502
7211,31001780,J170151
7212,31001781,J165058
7213,31001782,J173638
7214,31001783,J130330
7215,31001784,J132740
7216,31001785,J133931
7217,31001786,J143902
7218,31001787,J165105
7219,31001788,J141316
7220,31001789,J113152
7221,31001790,J113453
7222,31001791,J144845
7223,31001792,J140053
7224,31001793,J151416
7225,31001794,J100846
7226,31001795,J165943
7227,31001796,J103538
7228,31001797,J154854
7229,31001798,J212627
7230,31001799,J150656
7231,31001800,J224031
7232,31001801,J215455
7233,31001802,J122503
7234,31001803,J103120
7235,31001804,J164528
7236,31001805,J125316
7237,31001806,J113131
7238,31001807,J144038
7239,31001808,J172926
7240,31001809,J154610
7241,31001810,J103412
7242,31001811,J150318
7243,31001812,J211504
7244,31001813,J111617
7245,31001814,J100346
7246,31001815,J143557
7247,31001816,J130001
7248,31001817,J101142
7249,31001818,J155002
7250,31001819,J154232
7251,31001820,J142506
7252,31001821,J155506
7253,31001822,J163754
7254,31001823,J100357
7255,31001824,J115031
7256,31001825,J122706
7257,31001826,J114318
7258,31001827,J150625
7259,31001828,J113437
7260,31001829,J213924
7261,31001830,J152711
7262,31001831,J160929
7263,31001832,J153110
7264,31001833,J132532
7265,31001834,J114031
7266,31001835,J120316
7267,31001836,J151610
7268,31001837,J145937
7269,31001838,J122056
7270,31001839,J170127
7271,31001840,J145424
7272,31001841,J101835
7273,31001842,J103907
7274,31001843,J130237
7275,31001844,J104948
7276,31001845,J120844
7277,31001846,J154824
7278,31001847,J134216
7279,31001848,J120131
7280,31001849,J120134
7281,31001850,J224558
7282,31001851,J161029
7283,31001852,J225530
7284,31001853,J154407
7285,31001854,J140720
7286,31001855,J222125
7287,31001856,J152502
7288,31001857,J220215
7289,31001858,J141647
7290,31001859,J101957
7291,31001860,J223808
7292,31001861,J105433
7293,31001862,J153722
7294,31001863,J105348
7295,31001864,J113133
7296,31001865,J105319
7297,31001866,J162828
7298,31001867,J233449
7299,31001868,J150026
7300,31001869,J125629
7301,31001870,J123246
7302,31001871,J215615
7303,31001872,J152404
7304,31001873,J132152
7305,31001874,J145335
7306,31001875,J162255
7307,31001876,J112722
7308,31001877,J134459
7309,31001878,J131624
7310,31001879,J165611
7311,31001880,J152820
7312,31001881,J135100
7313,31001882,J122515
7314,31001883,J172943
7315,31001884,J205738
7316,31001885,J134242
7317,31001886,J103251
7318,31001887,J111220
7319,31001888,J170540
7320,31001889,J102446
7321,31001890,J141137
7322,31001891,J164147
7323,31001892,J100702
7324,31001893,J133119
7325,31001894,J124730
7326,31001895,J132823
7327,31001896,J100724
7328,31001897,J162638
7329,31001898,J230257
7330,31001899,J223018
7331,31001900,J135449
7332,31001901,J133537
7333,31001902,J155714
7334,31001903,J112325
7335,31001904,J150606
7336,31001905,J110550
7337,31001906,J205659
7338,31001907,J100120
7339,31001908,J151057
7340,31001909,J213245
7341,31001910,J121230
7342,31001911,J145203
7343,31001912,J111106
7344,31001913,J222834
7345,31001914,J232336
7346,31001915,J161032
7347,31001916,J154733
7348,31001917,J153144
7349,31001918,J122721
7350,31001919,J133440
7351,31001920,J103727
7352,31001921,J152739
7353,31001922,J140717
7354,31001923,J205205
7355,31001924,J130026
7356,31001925,J151035
7357,31001926,J112603
7358,31001927,J151811
7359,31001928,J105441
7360,31001929,J124949
7361,31001930,J130711
7362,31001931,J131948
7363,31001932,J132814
7364,31001933,J213734
7365,31001934,J140608
7366,31001935,J212336
7367,31001936,J104448
7368,31001937,J164846
7369,31001938,J161354
7370,31001939,J103959
7371,31001940,J114353
7372,31001941,J171622
7373,31001942,J143123
7374,31001943,J125023
7375,31001944,J122116
7376,31001945,J151718
7377,31001946,J153335
7378,31001947,J170122
7379,31001948,J150515
7380,31001949,J104216
7381,31001950,J111000
7382,31001951,J155600
7383,31001952,J132601
7384,31001953,J132258
7385,31001954,J221512
7386,31001955,J125853
7387,31001956,J141609
7388,31001957,J134096
7389,31001958,J121146
7390,31001959,J121649
7391,31001960,J135559
7392,31001961,J130735
7393,31001962,J144115
7394,31001963,J112241
7395,31001964,J141204
7396,31001965,J131401
7397,31001966,J170231
7398,31001967,J164430
7399,31001968,J143740
7400,31001969,J115517
7401,31001970,J230936
7402,31001971,J133525
7403,31001972,J215338
7404,31001973,J112003
7405,31001974,J214318
7406,31001975,J110938
7407,31001976,J103453
7408,31001977,J101000
7409,31001978,J110117
7410,31001979,J100328
7411,31001980,J155845
7412,31001981,J152703
7413,31001982,J110628
7414,31001983,J142438
7415,31001984,J153054
7416,31001985,J114019
7417,31001986,J233255
7418,31001987,J135046
7419,31001988,J145322
7420,31001989,J112844
7421,31001990,J120816
7422,31001991,J165340
7423,31001992,J124409
7424,31001993,J124733
7425,31001994,J173645
7426,31001995,J165743
7427,31001996,J171013
7428,31001997,J155905
7429,31001998,J213055
7430,31001999,J212224
7431,31002000,J234252
7432,31002001,J150036
7433,31002002,J172431
7434,31002003,J114154
7435,31002004,J115127
7436,31002005,J233658
7437,31002006,J114403
7438,31002007,J165946
7439,31002008,J124046
7440,31002009,J102736
7441,31002010,J133252
7442,31002011,J140600
7443,31002012,J163701
7444,31002013,J115041
7445,31002014,J154726
7446,31002015,J123602
7447,31002016,J100549
7448,31002017,J124100
7449,31002018,J113701
7450,31002019,J164327
7451,31002020,J110018
7452,31002021,J164511
7453,31002022,J130037
7454,31002023,J101028
7455,31002024,J100858
7456,31002025,J151813
7457,31002026,J113758
7458,31002027,J153802
7459,31002028,J130401
7460,31002029,J130241
7461,31002030,J232934
7462,31002031,J213642
7463,31002032,J144107
7464,31002033,J140336
7465,31002034,J214712
7466,31002035,J170809
7467,31002036,J220924
7468,31002037,J142624
7469,31002038,J150306
7470,31002039,J100425
7471,31002040,J161745
7472,31002041,J131718
7473,31002042,J151319
7474,31002043,J113059
7475,31002044,J142234
7476,31002045,J113636
7477,31002046,J142858
7478,31002047,J135540
7479,31002048,J155739
7480,31002049,J132427
7481,31002050,J114337
7482,31002051,J121842
7483,31002052,J100415
7484,31002053,J143057
7485,31002054,J165953
7486,31002055,J102753
7487,31002056,J221325
7488,31002057,J114443
7489,31002058,J125990
7490,31002059,J114518
7491,31002060,J102623
7492,31002061,J164900
7493,31002062,J122049
7494,31002063,J154846
7495,31002064,J115522
7496,31002065,J145844
7497,31002066,J121704
7498,31002067,J121959
7499,31002068,J105849
7500,31002069,J122610
7501,31002070,J152912
7502,31002071,J145359
7503,31002072,J154906
7504,31002073,J160547
7505,31002074,J111150
7506,31002075,J111935
7507,31002076,J100237
7508,31002077,J145735
7509,31002078,J103600
7510,31002079,J211517
7511,31002080,J131128
7512,31002081,J143107
7513,31002082,J213125
7514,31002083,J152325
7515,31002084,J114014
7516,31002085,J215215
7517,31002086,J143718
7518,31002087,J134141
7519,31002088,J114842
7520,31002089,J105504
7521,31002090,J130302
7522,31002091,J170327
7523,31002092,J120823
7524,31002093,J153449
7525,31002094,J164621
7526,31002095,J142631
7527,31002096,J134652
7528,31002097,J123628
7529,31002098,J130621
7530,31002099,J171158
7531,31002100,J163930
7532,31002101,J113907
7533,31002102,J164610
7534,31002103,J145512
7535,31002104,J133833
7536,31002105,J141250
7537,31002106,J105623
7538,31002107,J120010
7539,31002108,J233630
7540,31002109,J162007
7541,31002110,J215124
7542,31002111,J141615
7543,31002112,J133222
7544,31002113,J105822
7545,31002114,J171136
7546,31002115,J152111
7547,31002116,J104846
7548,31002117,J123440
7549,31002118,J121416
7550,31002119,J161635
7551,31002120,J141043
7552,31002121,J163408
7553,31002122,J135204
7554,31002123,J133913
7555,31002124,J153447
7556,31002125,J145313
7557,31002126,J162753
7558,31002127,J135301
7559,31002128,J125254
7560,31002129,J145320
7561,31002130,J103116
7562,31002131,J120437
7563,31002132,J100252
7564,31002133,J153919
7565,31002134,J115520
7566,31002135,J100919
7567,31002136,J115933
7568,31002137,J133529
7569,31002138,J131549
7570,31002139,J205517
7571,31002140,J220546
7572,31002141,J102853
7573,31002142,J115418
7574,31002143,J155040
7575,31002144,J172937
7576,31002145,J122757
7577,31002146,J100759
7578,31002147,J145416
7579,31002148,J152034
7580,31002149,J125544
7581,31002150,J123235
7582,31002151,J151204
7583,31002152,J104537
7584,31002153,J162047
7585,31002154,J140514
7586,31002155,J154152
7587,31002156,J143626
7588,31002157,J161737
7589,31002158,J142110
7590,31002159,J112042
7591,31002160,J105719
7592,31002161,J101556
7593,31002162,J230047
7594,31002163,J213226
7595,31002164,J104218
7596,31002165,J115308
7597,31002166,J140418
7598,31002167,J101343
7599,31002168,J105135
7600,31002169,J111818
7601,31002170,J110841
7602,31002171,J134024
7603,31002172,J142349
7604,31002173,J212203
7605,31002174,J124942
7606,31002175,J131747
7607,31002176,J133553
7608,31002177,J115422
7609,31002178,J103448
7610,31002179,J161301
7611,31002180,J130334
7612,31002181,J172125
7613,31002182,J114537
7614,31002183,J134440
7615,31002184,J101912
7616,31002185,J214006
7617,31002186,J235108
7618,31002187,J124538
7619,31002188,J125641
7620,31002189,J141728
7621,31002190,J100616
7622,31002191,J204350
7623,31002192,J151300
7624,31002193,J114041
7625,31002194,J115644
7626,31002195,J103328
7627,31002196,J143127
7628,31002197,J121459
7629,31002198,J114441
7630,31002199,J102345
7631,31002200,J161609
7632,31002201,J131646
7633,31002202,J144543
7634,31002203,J123658
7635,31002204,J121450
7636,31002205,J145753
7637,31002206,J130510
7638,31002207,J135402
7639,31002208,J165220
7640,31002209,J124152
7641,31002210,J162349
7642,31002211,J210750
7643,31002212,J235305
7644,31002213,J120546
7645,31002214,J105059
7646,31002215,J140249
7647,31002216,J154551
7648,31002217,J151530
7649,31002218,J122520
7650,31002219,J151200
7651,31002220,J143245
7652,31002221,J124722
7653,31002222,J173506
7654,31002223,J121747
7655,31002224,J235456
7656,31002225,J113712
7657,31002226,J165940
7658,31002227,J165520
7659,31002228,J135653
7660,31002229,J132946
7661,31002230,J134702
7662,31002231,J111249
7663,31002232,J105607
7664,31002233,J100551
7665,31002234,J140524
7666,31002235,J234152
7667,31002236,J164732
7668,31002237,J131505
7669,31002238,J115405
7670,31002239,J215009
7671,31002240,J161940
7672,31002241,J145825
7673,31002242,J132605
7674,31002243,J115907
7675,31002244,J125634
7676,31002245,J110530
7677,31002246,J100854
7678,31002247,J102053
7679,31002248,J111518
7680,31002249,J145349
7681,31002250,J145846
7682,31002251,J215554
7683,31002252,J115950
7684,31002253,J100109
